crop_id,crop_name,observation_id,action_id,tag,action_title,action_desc,farm_id,expected_value_min,expected_value_max,observation_value,status,company_id,action_date,obs_date,farm_name,state,district,plan_id,pnd_class
858,CORIANDER – Leaf (Del/Nwl-Sum/Win),45230,167603,Soil,ATL009,Soil moisture,44,40.00,60.00,84,CMPL,2000,2024-03-29,2024-03-30,Payal,DELHI,NORTH DELHI,3129,NONE
858,CORIANDER – Leaf (Del/Nwl-Sum/Win),48975,167605,Soil,ATL009,Soil moisture,44,40.00,60.00,90,CMPL,2000,2024-04-10,2024-04-13,Payal,DELHI,NORTH DELHI,3129,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),60629,167554,Soil,ATL009,Soil moisture,44,40.00,60.00,72,CMPL,2000,2024-05-05,2024-05-04,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),60630,167555,Soil,ATL009,Soil moisture,44,40.00,60.00,81,CMPL,2000,2024-05-08,2024-05-04,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),60631,167556,Soil,ATL009,Soil moisture,44,40.00,60.00,66,CMPL,2000,2024-05-11,2024-05-04,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),63572,167563,Soil,ATL009,Soil moisture,44,40.00,60.00,58,CMPL,2000,2024-05-14,2024-05-14,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),63573,167564,Soil,ATL009,Soil moisture,44,40.00,60.00,64,CMPL,2000,2024-05-17,2024-05-14,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),64826,167565,Soil,ATL009,Soil moisture,44,40.00,60.00,62,CMPL,2000,2024-05-20,2024-05-20,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),64827,167566,Soil,ATL009,Soil moisture,44,40.00,60.00,71,CMPL,2000,2024-05-23,2024-05-20,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),66680,167567,Soil,ATL009,Soil moisture,44,40.00,60.00,84,CMPL,2000,2024-05-26,2024-05-28,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),66681,167568,Soil,ATL009,Soil moisture,44,40.00,60.00,70,CMPL,2000,2024-05-29,2024-05-28,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),66682,167569,Soil,ATL009,Soil moisture,44,40.00,60.00,89,CMPL,2000,2024-06-01,2024-05-28,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),66683,167570,Soil,ATL009,Soil moisture,44,40.00,60.00,75,CMPL,2000,2024-06-04,2024-05-28,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),68143,167570,Soil,ATL009,Soil moisture,44,40.00,60.00,75,CMPL,2000,2024-06-04,2024-06-04,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),66684,167571,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-06-07,2024-05-28,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),69779,167577,Soil,ATL009,Soil moisture,44,40.00,60.00,77,CMPL,2000,2024-06-10,2024-06-11,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),69780,167578,Soil,ATL009,Soil moisture,44,40.00,60.00,82,CMPL,2000,2024-06-13,2024-06-11,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),71809,167579,Soil,ATL009,Soil moisture,44,40.00,60.00,75,CMPL,2000,2024-06-16,2024-06-18,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),71810,167580,Soil,ATL009,Soil moisture,44,40.00,60.00,84,CMPL,2000,2024-06-19,2024-06-18,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),71811,167581,Soil,ATL009,Soil moisture,44,40.00,60.00,85,CMPL,2000,2024-06-22,2024-06-18,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),71812,167582,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-06-25,2024-06-18,Payal,DELHI,NORTH DELHI,3128,NONE
884,BOTTLEGOURD (Del/Nwl-Sum),71813,167583,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-06-28,2024-06-18,Payal,DELHI,NORTH DELHI,3128,NONE
858,CORIANDER – Leaf (Del/Nwl-Sum/Win),41099,167586,Soil,ATL009,Soil moisture,44,40.00,60.00,88,CMPL,2000,2024-03-01,2024-03-16,Payal,DELHI,NORTH DELHI,3129,NONE
858,CORIANDER – Leaf (Del/Nwl-Sum/Win),41100,167587,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-03-09,2024-03-16,Payal,DELHI,NORTH DELHI,3129,NONE
858,CORIANDER – Leaf (Del/Nwl-Sum/Win),41101,167588,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-03-11,2024-03-16,Payal,DELHI,NORTH DELHI,3129,NONE
885,BITTERGOURD (Del/Nwl-Sum),58211,167735,Soil,ATL009,Soil moisture,44,40.00,60.00,72,CMPL,2000,2024-04-26,2024-04-27,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),58212,167736,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-04-30,2024-04-27,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),60650,167744,Soil,ATL009,Soil moisture,44,40.00,60.00,68,CMPL,2000,2024-05-04,2024-05-04,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),60652,167746,Soil,ATL009,Soil moisture,44,40.00,60.00,62,CMPL,2000,2024-05-08,2024-05-04,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),47525,167717,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-04-06,2024-04-08,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),63560,167748,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-05-12,2024-05-14,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),63563,167751,Soil,ATL009,Soil moisture,44,40.00,60.00,61,CMPL,2000,2024-05-16,2024-05-14,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),63564,167752,Soil,ATL009,Soil moisture,44,40.00,60.00,100,CMPL,2000,2024-05-20,2024-05-14,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),64824,167759,Soil,ATL009,Soil moisture,44,40.00,60.00,67,CMPL,2000,2024-05-24,2024-05-20,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),66677,167760,Soil,ATL009,Soil moisture,44,40.00,60.00,69,CMPL,2000,2024-05-28,2024-05-28,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),66678,167761,Soil,ATL009,Soil moisture,44,40.00,60.00,66,CMPL,2000,2024-06-01,2024-05-28,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),68142,167761,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-06-01,2024-06-04,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),69772,167763,Soil,ATL009,Soil moisture,44,40.00,60.00,62,CMPL,2000,2024-06-09,2024-06-11,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),69773,167764,Soil,ATL009,Soil moisture,44,40.00,60.00,73,CMPL,2000,2024-06-13,2024-06-11,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),71814,167765,Soil,ATL009,Soil moisture,44,40.00,60.00,73,CMPL,2000,2024-06-17,2024-06-18,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),71820,167771,Soil,ATL009,Soil moisture,44,40.00,60.00,90,CMPL,2000,2024-06-21,2024-06-18,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),71821,167772,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-06-25,2024-06-18,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),75374,167773,Soil,ATL009,Soil moisture,44,40.00,60.00,100,CMPL,2000,2024-06-29,2024-07-02,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),75375,167774,Soil,ATL009,Soil moisture,44,40.00,60.00,88,CMPL,2000,2024-07-03,2024-07-02,Payal,DELHI,NORTH DELHI,3131,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),41083,167782,Soil,ATL009,Soil moisture,44,40.00,60.00,91,CMPL,2000,2024-03-11,2024-03-16,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),41085,167784,Soil,ATL009,Soil moisture,44,40.00,60.00,95,CMPL,2000,2024-03-16,2024-03-16,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),45196,167799,Soil,ATL009,Soil moisture,44,40.00,60.00,77,CMPL,2000,2024-03-31,2024-03-30,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),47511,167800,Soil,ATL009,Soil moisture,44,40.00,60.00,67,CMPL,2000,2024-04-05,2024-04-08,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),54192,167823,Soil,ATL009,Soil moisture,44,40.00,60.00,86,CMPL,2000,2024-04-20,2024-04-20,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),58276,167824,Soil,ATL009,Soil moisture,44,40.00,60.00,77,CMPL,2000,2024-04-25,2024-04-27,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),60637,167834,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-05-05,2024-05-04,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),45185,167788,Soil,ATL009,Soil moisture,44,40.00,60.00,81,CMPL,2000,2024-03-21,2024-03-30,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),45194,167797,Soil,ATL009,Soil moisture,44,40.00,60.00,83,CMPL,2000,2024-03-26,2024-03-30,Payal,DELHI,NORTH DELHI,3132,NONE
885,BITTERGOURD (Del/Nwl-Sum),47538,167729,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-04-07,2024-04-08,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),47539,167730,Soil,ATL009,Soil moisture,44,40.00,60.00,77,CMPL,2000,2024-04-10,2024-04-08,Payal,DELHI,NORTH DELHI,3131,NONE
885,BITTERGOURD (Del/Nwl-Sum),58209,167733,Soil,ATL009,Soil moisture,44,40.00,60.00,75,CMPL,2000,2024-04-22,2024-04-27,Payal,DELHI,NORTH DELHI,3131,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),48973,167813,Soil,ATL009,Soil moisture,44,40.00,60.00,72,CMPL,2000,2024-04-10,2024-04-13,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),48972,167814,Soil,ATL009,Soil moisture,44,40.00,60.00,2,CMPL,2000,2024-04-15,2024-04-13,Payal,DELHI,NORTH DELHI,3132,NONE
859,SPINACH (Del/Nwl-Sum/Win),41126,167874,Soil,ATL009,Soil moisture,44,40.00,60.00,93,CMPL,2000,2024-03-09,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
859,SPINACH (Del/Nwl-Sum/Win),41128,167876,Soil,ATL009,Soil moisture,44,40.00,60.00,82,CMPL,2000,2024-03-13,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
859,SPINACH (Del/Nwl-Sum/Win),41141,167889,Soil,ATL009,Soil moisture,44,40.00,60.00,86,CMPL,2000,2024-03-17,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
859,SPINACH (Del/Nwl-Sum/Win),41142,167890,Soil,ATL009,Soil moisture,44,40.00,60.00,78,CMPL,2000,2024-03-21,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
859,SPINACH (Del/Nwl-Sum/Win),41153,167901,Soil,ATL009,Soil moisture,44,40.00,60.00,87,CMPL,2000,2024-03-25,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),66698,167852,Soil,ATL009,Soil moisture,44,40.00,60.00,73,CMPL,2000,2024-05-30,2024-05-28,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),69801,167854,Soil,ATL009,Soil moisture,44,40.00,60.00,62,CMPL,2000,2024-06-09,2024-06-11,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),69805,167858,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-06-14,2024-06-11,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),71803,167859,Soil,ATL009,Soil moisture,44,40.00,60.00,71,CMPL,2000,2024-06-19,2024-06-18,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),71804,167860,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-06-24,2024-06-18,Payal,DELHI,NORTH DELHI,3132,NONE
859,SPINACH (Del/Nwl-Sum/Win),41121,167869,Soil,ATL009,Soil moisture,44,40.00,60.00,92,CMPL,2000,2024-03-01,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
859,SPINACH (Del/Nwl-Sum/Win),41122,167870,Soil,ATL009,Soil moisture,44,40.00,60.00,88,CMPL,2000,2024-03-05,2024-03-16,Payal,DELHI,NORTH DELHI,3133,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),60639,167836,Soil,ATL009,Soil moisture,44,40.00,60.00,74,CMPL,2000,2024-05-10,2024-05-04,Payal,DELHI,NORTH DELHI,3132,NONE
889,PUMPKIN - GREEN  (Del/Nwl-Sum),63585,167843,Soil,ATL009,Soil moisture,44,40.00,60.00,74,CMPL,2000,2024-05-15,2024-05-14,Payal,DELHI,NORTH DELHI,3132,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41400,167160,Soil,ATL009,Soil moisture,51,40.00,60.00,82,CMPL,2000,2024-03-10,2024-03-16,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41401,167161,Soil,ATL009,Soil moisture,51,40.00,60.00,91,CMPL,2000,2024-03-12,2024-03-16,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41403,167163,Soil,ATL009,Soil moisture,51,40.00,60.00,84,CMPL,2000,2024-03-17,2024-03-16,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),47757,167192,Soil,ATL009,Soil moisture,51,40.00,60.00,1,CMPL,2000,2024-04-11,2024-04-09,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),47758,167192,Soil,ATL009,Soil moisture,51,40.00,60.00,81,CMPL,2000,2024-04-11,2024-04-09,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),43662,167166,Soil,ATL009,Soil moisture,51,40.00,60.00,85,CMPL,2000,2024-03-22,2024-03-26,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),43672,167176,Soil,ATL009,Soil moisture,51,40.00,60.00,86,CMPL,2000,2024-03-27,2024-03-26,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),59093,167199,Soil,ATL009,Soil moisture,51,40.00,60.00,63,CMPL,2000,2024-04-26,2024-04-30,Jitender,DELHI,NORTH DELHI,3123,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),41432,167303,Soil,ATL009,Soil moisture,51,40.00,60.00,100,CMPL,2000,2024-03-20,2024-03-16,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),43658,167312,Soil,ATL009,Soil moisture,51,40.00,60.00,84,CMPL,2000,2024-03-24,2024-03-26,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),43660,167313,Soil,ATL009,Soil moisture,51,40.00,60.00,73,CMPL,2000,2024-03-28,2024-03-26,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),47768,167323,Soil,ATL009,Soil moisture,51,40.00,60.00,64,CMPL,2000,2024-04-09,2024-04-09,Jitender,DELHI,NORTH DELHI,3124,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66409,167219,Soil,ATL009,Soil moisture,51,40.00,60.00,78,CMPL,2000,2024-05-21,2024-05-27,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66410,167220,Soil,ATL009,Soil moisture,51,40.00,60.00,84,CMPL,2000,2024-05-26,2024-05-27,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66413,167223,Soil,ATL009,Soil moisture,51,40.00,60.00,67,CMPL,2000,2024-06-05,2024-05-27,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),68328,167223,Soil,ATL009,Soil moisture,51,40.00,60.00,83,CMPL,2000,2024-06-05,2024-06-05,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71083,167224,Soil,ATL009,Soil moisture,51,40.00,60.00,76,CMPL,2000,2024-06-10,2024-06-15,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71089,167230,Soil,ATL009,Soil moisture,51,40.00,60.00,88,CMPL,2000,2024-06-15,2024-06-15,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71090,167231,Soil,ATL009,Soil moisture,51,40.00,60.00,83,CMPL,2000,2024-06-17,2024-06-15,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71091,167232,Soil,ATL009,Soil moisture,51,40.00,60.00,79,CMPL,2000,2024-06-20,2024-06-15,Jitender,DELHI,NORTH DELHI,3123,NONE
890,SPONGE GOURD (Del/Nwl - Sum),75412,167235,Soil,ATL009,Soil moisture,51,40.00,60.00,100,CMPL,2000,2024-06-30,2024-07-02,Jitender,DELHI,NORTH DELHI,3123,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),41425,167296,Soil,ATL009,Soil moisture,51,40.00,60.00,88,CMPL,2000,2024-03-10,2024-03-16,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),41426,167297,Soil,ATL009,Soil moisture,51,40.00,60.00,85,CMPL,2000,2024-03-12,2024-03-16,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),41427,167298,Soil,ATL009,Soil moisture,51,40.00,60.00,85,CMPL,2000,2024-03-16,2024-03-16,Jitender,DELHI,NORTH DELHI,3124,NONE
890,SPONGE GOURD (Del/Nwl - Sum),46675,167381,Soil,ATL009,Soil moisture,44,40.00,60.00,68,CMPL,2000,2024-04-06,2024-04-05,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),46676,167382,Soil,ATL009,Soil moisture,44,40.00,60.00,64,CMPL,2000,2024-04-11,2024-04-05,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41071,167363,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-03-22,2024-03-16,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),45179,167375,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-03-27,2024-03-30,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),46672,167377,Soil,ATL009,Soil moisture,44,40.00,60.00,66,CMPL,2000,2024-04-01,2024-04-05,Payal,DELHI,NORTH DELHI,3125,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),47770,167326,Soil,ATL009,Soil moisture,51,40.00,60.00,61,CMPL,2000,2024-04-13,2024-04-09,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),59112,167336,Soil,ATL009,Soil moisture,51,40.00,60.00,69,CMPL,2000,2024-04-25,2024-04-30,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),59113,167337,Soil,ATL009,Soil moisture,51,40.00,60.00,63,CMPL,2000,2024-04-29,2024-04-30,Jitender,DELHI,NORTH DELHI,3124,NONE
871,SPRING ONION (Del/Nwl-Sum/Win),59114,167338,Soil,ATL009,Soil moisture,51,40.00,60.00,50,CMPL,2000,2024-05-03,2024-04-30,Jitender,DELHI,NORTH DELHI,3124,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41056,167346,Soil,ATL009,Soil moisture,44,40.00,60.00,85,CMPL,2000,2024-03-02,2024-03-16,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41058,167349,Soil,ATL009,Soil moisture,44,40.00,60.00,81,CMPL,2000,2024-03-07,2024-03-16,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41068,167359,Soil,ATL009,Soil moisture,44,40.00,60.00,86,CMPL,2000,2024-03-12,2024-03-16,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),41070,167361,Soil,ATL009,Soil moisture,44,40.00,60.00,84,CMPL,2000,2024-03-17,2024-03-16,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),53868,167393,Soil,ATL009,Soil moisture,44,40.00,60.00,88,CMPL,2000,2024-04-21,2024-04-20,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),58262,167394,Soil,ATL009,Soil moisture,44,40.00,60.00,95,CMPL,2000,2024-04-26,2024-04-27,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),64793,167406,Soil,ATL009,Soil moisture,44,40.00,60.00,10,CMPL,2000,2024-05-21,2024-05-20,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),64794,167407,Soil,ATL009,Soil moisture,44,40.00,60.00,80,CMPL,2000,2024-05-26,2024-05-20,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66705,167413,Soil,ATL009,Soil moisture,44,40.00,60.00,74,CMPL,2000,2024-05-31,2024-05-28,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66706,167414,Soil,ATL009,Soil moisture,44,40.00,60.00,81,CMPL,2000,2024-06-02,2024-05-28,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),68180,167414,Soil,ATL009,Soil moisture,44,40.00,60.00,81,CMPL,2000,2024-06-02,2024-06-04,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),66707,167415,Soil,ATL009,Soil moisture,44,40.00,60.00,78,CMPL,2000,2024-06-05,2024-05-28,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),69811,167417,Soil,ATL009,Soil moisture,44,40.00,60.00,79,CMPL,2000,2024-06-10,2024-06-11,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),69812,167418,Soil,ATL009,Soil moisture,44,40.00,60.00,76,CMPL,2000,2024-06-15,2024-06-11,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71784,167419,Soil,ATL009,Soil moisture,44,40.00,60.00,67,CMPL,2000,2024-06-20,2024-06-18,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71790,167425,Soil,ATL009,Soil moisture,44,40.00,60.00,78,CMPL,2000,2024-06-25,2024-06-18,Payal,DELHI,NORTH DELHI,3125,NONE
890,SPONGE GOURD (Del/Nwl - Sum),71792,167427,Soil,ATL009,Soil moisture,44,40.00,60.00,77,CMPL,2000,2024-06-30,2024-06-18,Payal,DELHI,NORTH DELHI,3125,NONE
801,TOMATO HYBRID (RA),57980,166337,Soil,ATL009,Soil moisture,1135,40.00,60.00,80,CMPL,2000,2024-04-23,2024-04-26,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),60163,166349,Soil,ATL009,Soil moisture,1135,40.00,60.00,85,CMPL,2000,2024-05-01,2024-05-04,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),61787,166350,Soil,ATL009,Soil moisture,1135,40.00,60.00,84,CMPL,2000,2024-05-05,2024-05-10,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),63842,166356,Soil,ATL009,Soil moisture,1135,40.00,60.00,76,CMPL,2000,2024-05-13,2024-05-15,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),63843,166357,Soil,ATL009,Soil moisture,1135,40.00,60.00,90,CMPL,2000,2024-05-17,2024-05-15,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),40408,166273,Soil,ATL009,Soil moisture,1135,40.00,60.00,90,CMPL,2000,2024-03-15,2024-03-15,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),53408,166322,Soil,ATL009,Soil moisture,1135,40.00,60.00,88,CMPL,2000,2024-04-15,2024-04-20,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),53409,166323,Soil,ATL009,Soil moisture,1135,40.00,60.00,83,CMPL,2000,2024-04-19,2024-04-20,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
801,TOMATO HYBRID (RA),48369,166312,Soil,ATL009,Soil moisture,1135,40.00,60.00,85,CMPL,2000,2024-04-11,2024-04-12,Sandip Harichandra bhor,MAHARASHTRA,PUNE,3112,NONE
